kb1.pptx
0	100
115	1110010
108	1101000
101	1100000
162	1011101
116	1011100
40	1011001
47	1010110
1	1010101
20	1010010
112	0110001
138	0101011
111	0101000
105	0100010
117	0011010
3	0010010
33	0001111
100	0001010
109	0001000
97	0000111
114	0000100
121	11111010
120	11101111
4	11101101
46	11101001
6	11100111
76	11011011
255	11010101
80	11010010
8	11001111
16	11000110
2	11000011
75	10111111
209	10110111
59	10110110
95	10110101
182	10110100
81	10110000
219	10110001
228	10101111
213	10101110
229	10101001
199	10101000
92	10100110
188	10100111
45	10100000
170	01111111
24	10100010
110	10100001
55	01111110
241	01111101
173	01111010
155	01111100
221	01111011
235	01111001
49	01110110
246	01111000
52	01110101
218	01110111
107	01110010
84	01110100
103	01110011
197	01101111
32	01110000
136	01110001
48	01101101
140	01101011
127	01101110
133	01101100
31	01101001
142	01101000
123	01100111
89	01101010
251	01100110
200	01100101
17	01011101
74	01011111
244	01100100
36	01011110
98	01100000
203	01100001
86	01010101
250	01010011
131	01011001
216	01011011
38	01011010
190	01011000
35	01011100
236	01010100
77	01010010
214	01001111
215	01001110
60	01001011
42	01001100
169	01001000
132	01001101
73	01001010
166	01000111
14	01001001
223	01000110
104	01000000
139	00111110
5	00111100
90	00111011
163	00111111
91	00111001
156	00110111
146	00111101
23	00111010
193	01000001
125	01000010
210	00111000
174	01000011
249	00110010
185	00110011
195	00110110
186	00110001
181	00110000
212	00101100
69	00101111
165	00101011
189	00101010
237	00101110
227	00101101
171	00101001
21	00101000
187	00100111
119	00100110
157	00100010
56	00100000
207	00011100
130	00100011
144	00011101
72	00100001
137	00010110
194	00010111
83	00011011
232	00010010
93	00011000
134	00011010
22	00011001
240	00010011
94	00001011
88	00001100
148	00001101
70	00001010
178	00000111
7	00000010
82	00000100
247	00000110
168	00000101
177	00000001
51	00000011
196	111111110
18	111111100
63	00000000
239	111111101
242	111111001
154	111111111
39	111111000
205	111111010
204	111111011
12	111110111
211	111110110
66	111110011
118	111101101
151	111101110
64	111110000
113	111110001
245	111101111
106	111110010
10	111101000
243	111100111
54	111101001
99	111101100
44	111101011
153	111101010
85	111100101
87	111100100
183	111100110
149	111100011
37	111100001
78	111011101
175	111011100
124	111100000
179	111100010
231	111011001
167	111010101
53	111010111
61	111010110
50	111011000
28	111001101
180	111010001
201	111010100
253	111010000
65	111000011
15	111000101
9	111000111
220	111000100
217	111000110
230	111001100
58	111000010
126	110111100
152	110111010
71	110111110
206	110111011
224	110111111
172	110111101
202	111000001
184	111000000
27	110111001
158	110111000
164	110110101
41	110110011
13	110110100
25	110101111
135	110110010
57	110110001
238	110110000
192	110101101
96	110101001
208	110101110
29	110101100
19	110100110
147	110100111
11	110101000
226	110011101
254	110011010
129	110011001
68	110011100
128	110011011
150	110010110
176	110010100
233	110010111
141	110010011
145	110011000
191	110010101
79	110001111
161	110010000
67	110010010
122	110010001
159	110001010
225	110001011
43	110001110
34	110001001
143	110001000
102	110000101
30	110000100
26	101111100
198	101111101
62	101111010
222	101111011
160	101111001
234	101111000
252	101000111
248	101000110
